date,home_team,away_team,home_score,away_score,tournament,country,result
2015-09-08,Cambodia,Syria,0.0,6.0,FIFA World Cup qualification,Cambodia,A
2015-09-08,China PR,Maldives,3.0,0.0,FIFA World Cup qualification,China PR,H
2015-09-08,Ecuador,Honduras,2.0,0.0,Friendly,Ecuador,H
2015-09-08,El Salvador,Curcao,1.0,0.0,FIFA World Cup qualification,El Salvador,H
2015-09-08,England,Switzerland,2.0,0.0,UEFA Euro qualification,England,H
2015-09-08,Guam,Oman,0.0,0.0,FIFA World Cup qualification,Guam,D
2015-09-08,"Hong Kong, China",Qatar,2.0,3.0,FIFA World Cup qualification,"Hong Kong, China",A
2015-09-08,India,IR Iran,0.0,3.0,FIFA World Cup qualification,India,A
2015-09-08,Laos,Kuwait,0.0,2.0,FIFA World Cup qualification,Laos,A
2015-09-08,Lebanon,Korea Republic,0.0,3.0,FIFA World Cup qualification,Lebanon,A
2015-09-08,Liechtenstein,Russia,0.0,7.0,UEFA Euro qualification,Liechtenstein,A
2015-09-08,Lithuania,San Marino,2.0,1.0,UEFA Euro qualification,Lithuania,H
2015-09-08,North Macedonia,Spain,0.0,1.0,UEFA Euro qualification,North Macedonia,A
2015-09-08,Malaysia,Saudi Arabia,0.0,3.0,FIFA World Cup qualification,Malaysia,A
2015-09-08,Mexico,Argentina,2.0,2.0,Friendly,USA,D
2015-09-08,Moldova,Montenegro,0.0,2.0,UEFA Euro qualification,Moldova,A
2015-09-08,Nigeria,Niger,2.0,0.0,Friendly,Nigeria,H
2015-09-08,Palestine,United Arab Emirates,0.0,0.0,FIFA World Cup qualification,Palestine,D
2015-09-08,Philippines,Uzbekistan,1.0,5.0,FIFA World Cup qualification,Philippines,A
2015-09-08,Slovakia,Ukraine,0.0,0.0,UEFA Euro qualification,Slovakia,D
2015-09-08,Slovenia,Estonia,1.0,0.0,UEFA Euro qualification,Slovenia,H
2015-09-08,South Africa,Senegal,1.0,0.0,Friendly,South Africa,H
2015-09-08,Sweden,Austria,1.0,4.0,UEFA Euro qualification,Sweden,A
2015-09-08,Tajikistan,Australia,0.0,3.0,FIFA World Cup qualification,Tajikistan,A
2015-09-08,Thailand,Iraq,2.0,2.0,FIFA World Cup qualification,Thailand,D
2015-09-08,Venezuela,Panama,1.0,1.0,Friendly,Venezuela,D
2015-09-08,Yemen,Bahrain,0.0,4.0,FIFA World Cup qualification,Qatar,A
2015-09-08,Zambia,Gabon,1.0,1.0,Friendly,Zambia,D
2015-09-08,Aruba,St Vincent and the Grenadines,2.0,1.0,FIFA World Cup qualification,Aruba,H
2015-09-08,Belize,Canada,1.0,1.0,FIFA World Cup qualification,Belize,D
2015-09-08,Guatemala,Antigua and Barbuda,2.0,0.0,FIFA World Cup qualification,Guatemala,H
2015-09-08,Haiti,Grenada,3.0,0.0,FIFA World Cup qualification,Haiti,H
2015-09-08,Nicaragua,Jamaica,0.0,2.0,FIFA World Cup qualification,Nicaragua,A
2015-09-08,Chinese Taipei,Vietnam,1.0,2.0,FIFA World Cup qualification,Chinese Taipei,A
2015-09-12,Rwanda,Gabon,0.0,1.0,Friendly,Rwanda,A
2015-09-30,Botswana,Ethiopia,2.0,3.0,Friendly,Botswana,A
2015-10-02,Oman,Syria,2.0,1.0,Friendly,Oman,H
2015-10-03,Jordan,Iraq,3.0,0.0,Friendly,Jordan,H
2015-10-07,Comoros,Lesotho,0.0,0.0,FIFA World Cup qualification,Comoros,D
2015-10-07,Mauritius,Kenya,2.0,5.0,FIFA World Cup qualification,Mauritius,A
2015-10-07,Seychelles,Burundi,0.0,1.0,FIFA World Cup qualification,Seychelles,A
2015-10-07,South Sudan,Mauritania,1.0,1.0,FIFA World Cup qualification,South Sudan,D
2015-10-07,Tanzania,Malawi,2.0,0.0,FIFA World Cup qualification,Tanzania,H
2015-10-08,Albania,Serbia,0.0,2.0,UEFA Euro qualification,Albania,A
2015-10-08,Argentina,Ecuador,0.0,2.0,FIFA World Cup qualification,Argentina,A
2015-10-08,Bahrain,Uzbekistan,0.0,4.0,FIFA World Cup qualification,Bahrain,A
2015-10-08,Bhutan,Maldives,3.0,4.0,FIFA World Cup qualification,Bhutan,A
2015-10-08,Bolivia,Uruguay,0.0,2.0,FIFA World Cup qualification,Bolivia,A
2015-10-08,Myanmar,Lebanon,0.0,2.0,FIFA World Cup qualification,Thailand,A
2015-10-08,Chile,Brazil,2.0,0.0,FIFA World Cup qualification,Chile,H
2015-10-08,Colombia,Peru,2.0,0.0,FIFA World Cup qualification,Colombia,H
2015-10-08,Timor-Leste,Palestine,0.0,3.0,FIFA World Cup qualification,Timor-Leste,A
2015-10-08,France,Armenia,4.0,0.0,Friendly,France,H
2015-10-08,Georgia,Gibraltar,4.0,0.0,UEFA Euro qualification,Georgia,H
2015-10-08,Hungary,Faroe Islands,2.0,1.0,UEFA Euro qualification,Hungary,H
2015-10-08,Republic of Ireland,Germany,1.0,0.0,UEFA Euro qualification,Republic of Ireland,H
2015-10-08,Jordan,Australia,2.0,0.0,FIFA World Cup qualification,Jordan,H
2015-10-08,Korea DPR,Philippines,0.0,0.0,FIFA World Cup qualification,Korea DPR,D
2015-10-08,Kuwait,Korea Republic,0.0,1.0,FIFA World Cup qualification,Kuwait,A
2015-10-08,Kyrgyz Republic,Tajikistan,2.0,2.0,FIFA World Cup qualification,Kyrgyz Republic,D
2015-10-08,Laos,Malaysia,1.0,3.0,Friendly,Thailand,A
2015-10-08,Liberia,Guinea-Bissau,1.0,1.0,FIFA World Cup qualification,Liberia,D
2015-10-08,Nigeria,Congo DR,0.0,2.0,Friendly,Belgium,A
2015-10-08,Northern Ireland,Greece,3.0,1.0,UEFA Euro qualification,Northern Ireland,H
2015-10-08,Oman,IR Iran,1.0,1.0,FIFA World Cup qualification,Oman,D
2015-10-08,Portugal,Denmark,1.0,0.0,UEFA Euro qualification,Portugal,H
2015-10-08,Qatar,China PR,1.0,0.0,FIFA World Cup qualification,Qatar,H
2015-10-08,Romania,Finland,1.0,1.0,UEFA Euro qualification,Romania,D
2015-10-08,Sao Tome and Principe,Ethiopia,1.0,0.0,FIFA World Cup qualification,Sao Tome and Principe,H
2015-10-08,Saudi Arabia,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Saudi Arabia,H
2015-10-08,Scotland,Poland,2.0,2.0,UEFA Euro qualification,Scotland,D
2015-10-08,Singapore,Afghanistan,1.0,0.0,FIFA World Cup qualification,Singapore,H
2015-10-08,Syria,Japan,0.0,3.0,FIFA World Cup qualification,Oman,A
2015-10-08,Turkmenistan,India,2.0,1.0,FIFA World Cup qualification,Turkmenistan,H
2015-10-08,Venezuela,Paraguay,0.0,1.0,FIFA World Cup qualification,Venezuela,A
2015-10-08,Vietnam,Iraq,1.0,1.0,FIFA World Cup qualification,Vietnam,D
2015-10-09,Algeria,Guinea,1.0,2.0,Friendly,Algeria,A
2015-10-09,Burkina Faso,Mali,1.0,4.0,Friendly,France,A
2015-10-09,Djibouti,Eswatini,0.0,6.0,FIFA World Cup qualification,Djibouti,A
2015-10-09,England,Estonia,2.0,0.0,UEFA Euro qualification,England,H
2015-10-09,The Gambia,Namibia,1.0,1.0,FIFA World Cup qualification,The Gambia,D
2015-10-09,Liechtenstein,Sweden,0.0,2.0,UEFA Euro qualification,Liechtenstein,A
2015-10-09,North Macedonia,Ukraine,0.0,2.0,UEFA Euro qualification,North Macedonia,A
2015-10-09,Moldova,Russia,1.0,2.0,UEFA Euro qualification,Moldova,A
2015-10-09,Montenegro,Austria,2.0,3.0,UEFA Euro qualification,Montenegro,A
2015-10-09,Morocco,Cote d'Ivoire,0.0,1.0,Friendly,Morocco,A
2015-10-09,Slovakia,Belarus,0.0,1.0,UEFA Euro qualification,Slovakia,A
2015-10-09,Slovenia,Lithuania,1.0,1.0,UEFA Euro qualification,Slovenia,D
2015-10-09,Somalia,Niger,0.0,2.0,FIFA World Cup qualification,Ethiopia,A
2015-10-09,Spain,Luxembourg,4.0,0.0,UEFA Euro qualification,Spain,H
2015-10-09,Switzerland,San Marino,7.0,0.0,UEFA Euro qualification,Switzerland,H
2015-10-09,Thailand,"Hong Kong, China",1.0,0.0,Friendly,Thailand,H
2015-10-09,Tunisia,Gabon,3.0,3.0,Friendly,Tunisia,D
2015-10-10,Andorra,Belgium,1.0,4.0,UEFA Euro qualification,Andorra,A
2015-10-10,Azerbaijan,Italy,1.0,3.0,UEFA Euro qualification,Azerbaijan,A
2015-10-10,Bosnia and Herzegovina,Wales,2.0,0.0,UEFA Euro qualification,Bosnia and Herzegovina,H
2015-10-10,Chad,Sierra Leone,1.0,0.0,FIFA World Cup qualification,Chad,H
2015-10-10,Croatia,Bulgaria,3.0,0.0,UEFA Euro qualification,Croatia,H
2015-10-10,Czechia,Turkiye,0.0,2.0,UEFA Euro qualification,Czechia,A
2015-10-10,Eritrea,Botswana,0.0,2.0,FIFA World Cup qualification,Eritrea,A
2015-10-10,Iceland,Latvia,2.0,2.0,UEFA Euro qualification,Iceland,D
2015-10-10,Israel,Cyprus,1.0,2.0,UEFA Euro qualification,Israel,A
2015-10-10,Kazakhstan,Netherlands,1.0,2.0,UEFA Euro qualification,Kazakhstan,A
2015-10-10,Kosovo,Equatorial Guinea,2.0,0.0,Friendly,Kosovo,H
2015-10-10,Madagascar,Central African Republic,3.0,0.0,FIFA World Cup qualification,Madagascar,H
2015-10-10,Norway,Malta,2.0,0.0,UEFA Euro qualification,Norway,H
2015-10-10,USA,Mexico,2.0,3.0,Friendly,USA,A
2015-10-11,Armenia,Albania,0.0,3.0,UEFA Euro qualification,Armenia,A
2015-10-11,Denmark,France,1.0,2.0,Friendly,Denmark,A
2015-10-11,Egypt,Zambia,3.0,0.0,Friendly,United Arab Emirates,H
2015-10-11,Ethiopia,Sao Tome and Principe,3.0,0.0,FIFA World Cup qualification,Ethiopia,H
2015-10-11,Faroe Islands,Romania,0.0,3.0,UEFA Euro qualification,Faroe Islands,A
2015-10-11,Finland,Northern Ireland,1.0,1.0,UEFA Euro qualification,Finland,D
2015-10-11,Germany,Georgia,2.0,1.0,UEFA Euro qualification,Germany,H
2015-10-11,Gibraltar,Scotland,0.0,6.0,UEFA Euro qualification,Portugal,A
2015-10-11,Greece,Hungary,4.0,3.0,UEFA Euro qualification,Greece,H
2015-10-11,Kenya,Mauritius,0.0,0.0,FIFA World Cup qualification,Kenya,D
2015-10-11,Malawi,Tanzania,1.0,0.0,FIFA World Cup qualification,Malawi,H
2015-10-11,Nigeria,Cameroon,3.0,0.0,Friendly,Belgium,H
2015-10-11,Poland,Republic of Ireland,2.0,1.0,UEFA Euro qualification,Poland,H
2015-10-11,Serbia,Portugal,1.0,2.0,UEFA Euro qualification,Serbia,A
2015-10-12,Austria,Liechtenstein,3.0,0.0,UEFA Euro qualification,Austria,H
2015-10-12,Belarus,North Macedonia,0.0,0.0,UEFA Euro qualification,Belarus,D
2015-10-12,Estonia,Switzerland,0.0,1.0,UEFA Euro qualification,Estonia,A
2015-10-12,Gabon,Congo DR,1.0,2.0,Friendly,Belgium,A
2015-10-12,Lithuania,England,0.0,3.0,UEFA Euro qualification,Lithuania,A
2015-10-12,Luxembourg,Slovakia,2.0,4.0,UEFA Euro qualification,Luxembourg,A
2015-10-12,Morocco,Guinea,1.0,1.0,Friendly,Morocco,D
2015-10-12,Russia,Montenegro,2.0,0.0,UEFA Euro qualification,Russia,H
2015-10-12,San Marino,Slovenia,0.0,2.0,UEFA Euro qualification,San Marino,A
2015-10-12,Sweden,Moldova,2.0,0.0,UEFA Euro qualification,Sweden,H
2015-10-12,Ukraine,Spain,0.0,1.0,UEFA Euro qualification,Ukraine,A
2015-10-13,Algeria,Senegal,1.0,0.0,Friendly,Algeria,H
2015-10-13,Bahrain,Philippines,2.0,0.0,FIFA World Cup qualification,Bahrain,H
2015-10-13,Belgium,Israel,3.0,1.0,UEFA Euro qualification,Belgium,H
2015-10-13,Bhutan,"Hong Kong, China",0.0,1.0,FIFA World Cup qualification,Bhutan,A
2015-10-13,Botswana,Eritrea,3.0,1.0,FIFA World Cup qualification,Botswana,H
2015-10-13,Brazil,Venezuela,3.0,1.0,FIFA World Cup qualification,Brazil,H
2015-10-13,Bulgaria,Azerbaijan,2.0,0.0,UEFA Euro qualification,Bulgaria,H
2015-10-13,Myanmar,Laos,3.0,1.0,FIFA World Cup qualification,Thailand,H
2015-10-13,Burundi,Seychelles,2.0,0.0,FIFA World Cup qualification,Burundi,H
2015-10-13,Congo,Benin,2.0,1.0,Friendly,Congo,H
2015-10-13,Cyprus,Bosnia and Herzegovina,2.0,3.0,UEFA Euro qualification,Cyprus,A
2015-10-13,Timor-Leste,Malaysia,0.0,3.0,FIFA World Cup qualification,Timor-Leste,A
2015-10-13,Ecuador,Bolivia,2.0,0.0,FIFA World Cup qualification,Ecuador,H
2015-10-13,El Salvador,Guatemala,1.0,1.0,Friendly,USA,D
2015-10-13,Guinea-Bissau,Liberia,1.0,3.0,FIFA World Cup qualification,Guinea-Bissau,A
2015-10-13,IR Iran,Japan,1.0,1.0,Friendly,IR Iran,D
2015-10-13,Italy,Norway,2.0,1.0,UEFA Euro qualification,Italy,H
2015-10-13,Jordan,Tajikistan,3.0,0.0,FIFA World Cup qualification,Jordan,H
2015-10-13,Korea DPR,Yemen,1.0,0.0,FIFA World Cup qualification,Korea DPR,H
2015-10-13,Korea Republic,Jamaica,3.0,0.0,Friendly,Korea Republic,H
2015-10-13,Kuwait,Lebanon,0.0,0.0,FIFA World Cup qualification,Kuwait,D
2015-10-13,Kyrgyz Republic,Bangladesh,2.0,0.0,FIFA World Cup qualification,Kyrgyz Republic,H
2015-10-13,Latvia,Kazakhstan,0.0,1.0,UEFA Euro qualification,Latvia,A
2015-10-13,Lesotho,Comoros,1.0,1.0,FIFA World Cup qualification,Lesotho,D
2015-10-13,Madagascar,Central African Republic,2.0,2.0,FIFA World Cup qualification,Madagascar,D
2015-10-13,Malta,Croatia,0.0,1.0,UEFA Euro qualification,Malta,A
2015-10-13,Mauritania,South Sudan,4.0,0.0,FIFA World Cup qualification,Mauritania,H
2015-10-13,Namibia,The Gambia,2.0,1.0,FIFA World Cup qualification,Namibia,H
2015-10-13,Netherlands,Czechia,2.0,3.0,UEFA Euro qualification,Netherlands,A
2015-10-13,Niger,Somalia,4.0,0.0,FIFA World Cup qualification,Niger,H
2015-10-13,Oman,India,3.0,0.0,FIFA World Cup qualification,Oman,H
2015-10-13,Paraguay,Argentina,0.0,0.0,FIFA World Cup qualification,Paraguay,D
2015-10-13,Peru,Chile,3.0,4.0,FIFA World Cup qualification,Peru,A
2015-10-13,Qatar,Maldives,4.0,0.0,FIFA World Cup qualification,Qatar,H
2015-10-13,Sierra Leone,Chad,2.0,1.0,FIFA World Cup qualification,Nigeria,H
2015-10-13,Singapore,Cambodia,2.0,1.0,FIFA World Cup qualification,Singapore,H
2015-10-13,Syria,Afghanistan,5.0,2.0,FIFA World Cup qualification,Oman,H
2015-10-13,Turkiye,Iceland,1.0,0.0,UEFA Euro qualification,Turkiye,H
2015-10-13,Turkmenistan,Guam,1.0,0.0,FIFA World Cup qualification,Turkmenistan,H
2015-10-13,Uruguay,Colombia,3.0,0.0,FIFA World Cup qualification,Uruguay,H
2015-10-13,Vietnam,Thailand,0.0,3.0,FIFA World Cup qualification,Vietnam,A
2015-10-13,Wales,Andorra,2.0,0.0,UEFA Euro qualification,Wales,H
2015-10-17,Niger,Togo,2.0,0.0,African Nations Championship,Niger,H
2015-10-17,Nigeria,Burkina Faso,2.0,0.0,African Nations Championship,Nigeria,H
2015-10-17,South Africa,Angola,0.0,2.0,African Nations Championship,South Africa,A
2015-10-17,Eswatini,Djibouti,2.0,1.0,FIFA World Cup qualification,Eswatini,H
2015-10-17,Uganda,Sudan,2.0,0.0,African Nations Championship,Uganda,H
2015-10-17,Zambia,Mozambique,3.0,0.0,African Nations Championship,Zambia,H
2015-10-18,Cameroon,Congo,0.0,0.0,African Nations Championship,Cameroon,D
2015-10-18,Ghana,Cote d'Ivoire,2.0,1.0,African Nations Championship,Ghana,H
2015-10-18,Mali,Mauritania,2.0,1.0,African Nations Championship,Mali,H
2015-10-18,Zimbabwe,Lesotho,3.0,1.0,African Nations Championship,Zimbabwe,H
2015-10-19,Tunisia,Libya,1.0,0.0,African Nations Championship,Tunisia,H
2015-10-22,Libya,Morocco,0.0,4.0,African Nations Championship,Tunisia,A
2015-10-24,Angola,South Africa,1.0,2.0,African Nations Championship,Angola,A
2015-10-24,Gabon,Chad,0.0,1.0,African Nations Championship,Gabon,A
2015-10-24,Mauritania,Mali,1.0,1.0,African Nations Championship,Mauritania,D
2015-10-24,Senegal,Guinea,3.0,1.0,African Nations Championship,Senegal,H
2015-10-25,Burkina Faso,Nigeria,0.0,0.0,African Nations Championship,Burkina Faso,D
2015-10-25,Ethiopia,Burundi,3.0,0.0,African Nations Championship,Ethiopia,H
2015-10-25,Lesotho,Zimbabwe,1.0,1.0,African Nations Championship,Lesotho,D
2015-10-25,Mozambique,Zambia,1.0,1.0,African Nations Championship,Mozambique,D
2015-10-25,Sudan,Uganda,0.0,2.0,African Nations Championship,Sudan,A
2015-10-25,Togo,Niger,1.0,1.0,African Nations Championship,Togo,D
2015-10-25,Tunisia,Morocco,2.0,3.0,African Nations Championship,Tunisia,A
2015-10-30,Cote d'Ivoire,Ghana,1.0,0.0,African Nations Championship,Cote d'Ivoire,H
2015-10-31,Congo,Cameroon,0.0,1.0,African Nations Championship,Congo,A
2015-11-03,Cambodia,Brunei Darussalam,6.0,1.0,Friendly,Cambodia,H
2015-11-05,United Arab Emirates,Turkmenistan,5.0,1.0,Friendly,United Arab Emirates,H
2015-11-06,Angola,Namibia,1.0,0.0,Friendly,Angola,H
2015-11-06,Congo DR,Zambia,3.0,0.0,Friendly,Angola,H
2015-11-07,Angola,Congo DR,1.0,0.0,Friendly,Angola,H
2015-11-07,"Hong Kong, China",Myanmar,5.0,0.0,Friendly,"Hong Kong, China",H
2015-11-07,Namibia,Zambia,0.0,0.0,Friendly,Angola,D
2015-11-07,Vanuatu,Fiji,1.0,1.0,Friendly,Vanuatu,D
2015-11-09,Palestine,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Jordan,D
2015-11-10,Vanuatu,Fiji,2.0,1.0,Friendly,Vanuatu,H
2015-11-11,Estonia,Georgia,3.0,0.0,Friendly,Estonia,H
2015-11-11,Jordan,Malta,2.0,0.0,Friendly,Turkiye,H
2015-11-11,Mozambique,Gabon,1.0,0.0,FIFA World Cup qualification,Mozambique,H
2015-11-11,Sudan,Zambia,0.0,1.0,FIFA World Cup qualification,Sudan,A
2015-11-12,Afghanistan,Cambodia,3.0,0.0,FIFA World Cup qualification,IR Iran,H
2015-11-12,Andorra,St Kitts and Nevis,0.0,1.0,Friendly,Andorra,A
2015-11-12,Australia,Kyrgyz Republic,3.0,0.0,FIFA World Cup qualification,Australia,H
2015-11-12,Benin,Burkina Faso,2.0,1.0,FIFA World Cup qualification,Benin,H
2015-11-12,Bolivia,Venezuela,4.0,2.0,FIFA World Cup qualification,Bolivia,H
2015-11-12,Burundi,Congo DR,2.0,3.0,FIFA World Cup qualification,Burundi,A
2015-11-12,Chile,Colombia,1.0,1.0,FIFA World Cup qualification,Chile,D
2015-11-12,China PR,Bhutan,12.0,0.0,FIFA World Cup qualification,China PR,H
2015-11-12,Ecuador,Uruguay,2.0,1.0,FIFA World Cup qualification,Ecuador,H
2015-11-12,India,Guam,1.0,0.0,FIFA World Cup qualification,India,H
2015-11-12,IR Iran,Turkmenistan,3.0,1.0,FIFA World Cup qualification,IR Iran,H
2015-11-12,Korea Republic,Myanmar,4.0,0.0,FIFA World Cup qualification,Korea Republic,H
2015-11-12,Lebanon,Laos,7.0,0.0,FIFA World Cup qualification,Lebanon,H
2015-11-12,North Macedonia,Montenegro,4.0,1.0,Friendly,North Macedonia,H
2015-11-12,Maldives,"Hong Kong, China",0.0,1.0,FIFA World Cup qualification,Maldives,A
2015-11-12,Morocco,Equatorial Guinea,2.0,0.0,FIFA World Cup qualification,Morocco,H
2015-11-12,Namibia,Guinea,0.0,1.0,FIFA World Cup qualification,Namibia,A
2015-11-12,Norway,Hungary,0.0,1.0,UEFA Euro qualification,Norway,A
2015-11-12,Oman,Aotearoa New Zealand,0.0,1.0,Friendly,Oman,A
2015-11-12,Palestine,Malaysia,6.0,0.0,FIFA World Cup qualification,Jordan,H
2015-11-12,Philippines,Yemen,0.0,1.0,FIFA World Cup qualification,Philippines,A
2015-11-12,Singapore,Japan,0.0,3.0,FIFA World Cup qualification,Singapore,A
2015-11-12,Tajikistan,Bangladesh,5.0,0.0,FIFA World Cup qualification,Tajikistan,H
2015-11-12,Thailand,Chinese Taipei,4.0,2.0,FIFA World Cup qualification,Thailand,H
2015-11-12,Togo,Uganda,0.0,1.0,FIFA World Cup qualification,Togo,A
2015-11-12,United Arab Emirates,Timor-Leste,8.0,0.0,FIFA World Cup qualification,United Arab Emirates,H
2015-11-12,Uzbekistan,Korea DPR,3.0,1.0,FIFA World Cup qualification,Uzbekistan,H
2015-11-13,Angola,South Africa,1.0,3.0,FIFA World Cup qualification,Angola,A
2015-11-13,Argentina,Brazil,1.0,1.0,FIFA World Cup qualification,Argentina,D
2015-11-13,Belgium,Italy,3.0,1.0,Friendly,Belgium,H
2015-11-13,Bosnia and Herzegovina,Republic of Ireland,1.0,1.0,UEFA Euro qualification,Bosnia and Herzegovina,D
2015-11-13,Comoros,Ghana,0.0,0.0,FIFA World Cup qualification,Comoros,D
2015-11-13,Costa Rica,Haiti,1.0,0.0,FIFA World Cup qualification,Costa Rica,H
2015-11-13,Czechia,Serbia,4.0,1.0,Friendly,Czechia,H
2015-11-13,France,Germany,2.0,0.0,Friendly,France,H
2015-11-13,Kenya,Cabo Verde,1.0,0.0,FIFA World Cup qualification,Kenya,H
2015-11-13,Kosovo,Albania,2.0,2.0,Friendly,Kosovo,D
2015-11-13,Liberia,Cote d'Ivoire,0.0,1.0,FIFA World Cup qualification,Liberia,A
2015-11-13,Libya,Rwanda,1.0,0.0,FIFA World Cup qualification,Tunisia,H
2015-11-13,Luxembourg,Greece,1.0,0.0,Friendly,Luxembourg,H
2015-11-13,Madagascar,Senegal,2.0,2.0,FIFA World Cup qualification,Madagascar,D
2015-11-13,Mauritania,Tunisia,1.0,2.0,FIFA World Cup qualification,Mauritania,A
2015-11-13,Niger,Cameroon,0.0,3.0,FIFA World Cup qualification,Niger,A
2015-11-13,Northern Ireland,Latvia,1.0,0.0,Friendly,Northern Ireland,H
2015-11-13,Peru,Paraguay,1.0,0.0,FIFA World Cup qualification,Peru,H
2015-11-13,Poland,Iceland,4.0,2.0,Friendly,Poland,H
2015-11-13,Qatar,Turkiye,1.0,2.0,Friendly,Qatar,A
2015-11-13,Slovakia,Switzerland,3.0,2.0,Friendly,Slovakia,H
2015-11-13,Spain,England,2.0,0.0,Friendly,Spain,H
2015-11-13,Eswatini,Nigeria,0.0,0.0,FIFA World Cup qualification,Eswatini,D
2015-11-13,Wales,Netherlands,2.0,3.0,Friendly,Wales,A
2015-11-13,Canada,Honduras,1.0,0.0,FIFA World Cup qualification,Canada,H
2015-11-13,Guatemala,Trinidad and Tobago,1.0,2.0,FIFA World Cup qualification,Guatemala,A
2015-11-13,Jamaica,Panama,0.0,2.0,FIFA World Cup qualification,Jamaica,A
2015-11-13,Mexico,El Salvador,3.0,0.0,FIFA World Cup qualification,Mexico,H
2015-11-13,USA,St Vincent and the Grenadines,6.0,1.0,FIFA World Cup qualification,USA,H
2015-11-14,Botswana,Mali,2.0,1.0,FIFA World Cup qualification,Botswana,H
2015-11-14,Chad,Egypt,1.0,0.0,FIFA World Cup qualification,Chad,H
2015-11-14,Ethiopia,Congo,3.0,4.0,FIFA World Cup qualification,Ethiopia,A
2015-11-14,Gabon,Mozambique,1.0,0.0,FIFA World Cup qualification,Gabon,H
2015-11-14,"Hong Kong, China",Macau,2.0,0.0,Friendly,"Hong Kong, China",H
2015-11-14,Russia,Portugal,1.0,0.0,Friendly,Russia,H
2015-11-14,Sweden,Denmark,2.0,1.0,UEFA Euro qualification,Sweden,H
2015-11-14,Tanzania,Algeria,2.0,2.0,FIFA World Cup qualification,Tanzania,D
2015-11-14,Ukraine,Slovenia,2.0,0.0,UEFA Euro qualification,Ukraine,H
2015-11-15,Congo DR,Burundi,3.0,0.0,FIFA World Cup qualification,Congo DR,H
2015-11-15,Equatorial Guinea,Morocco,1.0,0.0,FIFA World Cup qualification,Equatorial Guinea,H
2015-11-15,Guinea,Namibia,2.0,0.0,FIFA World Cup qualification,Morocco,H
2015-11-15,Hungary,Norway,2.0,1.0,UEFA Euro qualification,Hungary,H
2015-11-15,Uganda,Togo,3.0,0.0,FIFA World Cup qualification,Uganda,H
2015-11-15,Zambia,Sudan,2.0,0.0,FIFA World Cup qualification,Zambia,H
2015-11-16,Albania,Georgia,2.0,2.0,Friendly,Albania,D
2015-11-16,Republic of Ireland,Bosnia and Herzegovina,2.0,0.0,UEFA Euro qualification,Republic of Ireland,H
2015-11-17,Algeria,Tanzania,7.0,0.0,FIFA World Cup qualification,Algeria,H
2015-11-17,Austria,Switzerland,1.0,2.0,Friendly,Austria,A
2015-11-17,Azerbaijan,Moldova,2.0,1.0,Friendly,Azerbaijan,H
2015-11-17,Bangladesh,Australia,0.0,4.0,FIFA World Cup qualification,Bangladesh,A
2015-11-17,Bhutan,Qatar,0.0,3.0,FIFA World Cup qualification,Bhutan,A
2015-11-17,Brazil,Peru,3.0,0.0,FIFA World Cup qualification,Brazil,H
2015-11-17,Burkina Faso,Benin,2.0,0.0,FIFA World Cup qualification,Burkina Faso,H
2015-11-17,Myanmar,Kuwait,3.0,0.0,FIFA World Cup qualification,Thailand,H
2015-11-17,Cambodia,Japan,0.0,2.0,FIFA World Cup qualification,Cambodia,A
2015-11-17,Cameroon,Niger,0.0,0.0,FIFA World Cup qualification,Cameroon,D
2015-11-17,Cabo Verde,Kenya,2.0,0.0,FIFA World Cup qualification,Cabo Verde,H
2015-11-17,Colombia,Argentina,0.0,1.0,FIFA World Cup qualification,Colombia,A
2015-11-17,Congo,Ethiopia,2.0,1.0,FIFA World Cup qualification,Congo,H
2015-11-17,Denmark,Sweden,2.0,2.0,UEFA Euro qualification,Denmark,D
2015-11-17,Timor-Leste,Saudi Arabia,0.0,10.0,FIFA World Cup qualification,Timor-Leste,A
2015-11-17,Egypt,Chad,4.0,0.0,FIFA World Cup qualification,Egypt,H
2015-11-17,England,France,2.0,0.0,Friendly,England,H
2015-11-17,Estonia,St Kitts and Nevis,3.0,0.0,Friendly,Estonia,H
2015-11-17,Ghana,Comoros,2.0,0.0,FIFA World Cup qualification,Ghana,H
2015-11-17,Guam,IR Iran,0.0,6.0,FIFA World Cup qualification,Guam,A
2015-11-17,Honduras,Mexico,0.0,2.0,FIFA World Cup qualification,Honduras,A
